user_id,product_id,target,has_bought,has_wishlisted,has_reviewed,user_rating,gender,score_in_app,name,slug,category,product_sku,is_published,description,image_url,score,price,stock,calories,protein,carbs,fats,fiber,sugar,ingredients,allergens,created_at,updated_at,old_price,product_id_x,total_units_sold,product_id_y,wishlist_count,average_rating,review_count,avg_likes_per_review
578,16147f05-21ff-49f9-a8c0-d25a4dd0340d,1,1,0,1,5.0,,1159,Sleep Support 7,sleep-support-7,WeightLoss,,1,Sleep Support 7 - Premium quality.,,3,21.56,261,301,48.0,20.0,26.0,12.0,33.0,Sample ingredients,"fish,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,16147f05-21ff-49f9-a8c0-d25a4dd0340d,11.0,16147f05-21ff-49f9-a8c0-d25a4dd0340d,4.0,5.0,2.0,19.5
46,c61b1e65-0f8e-47ff-9a24-531faa926d32,1,1,0,0,0.0,,1402,Pre-Workout Booster 17,pre-workout-booster-17,Supplements,,1,Pre-Workout Booster 17 - Premium quality.,,5,18.01,107,232,35.0,80.0,10.0,17.0,13.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,c61b1e65-0f8e-47ff-9a24-531faa926d32,21.0,c61b1e65-0f8e-47ff-9a24-531faa926d32,3.0,3.0,1.0,8.0
595,590c4d6d-9984-4ae0-b661-fa77bac9508d,1,0,1,0,0.0,,935,Meal Shake 1,meal-shake-1,WeightLoss,,1,Meal Shake 1 - Premium quality.,,3,25.31,103,198,0.0,67.0,14.0,28.0,39.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,590c4d6d-9984-4ae0-b661-fa77bac9508d,36.0,590c4d6d-9984-4ae0-b661-fa77bac9508d,6.0,0.0,0.0,0.0
751,bae636e0-517c-4d05-ac27-5269d91ffe18,1,0,1,0,0.0,,187,Energy Shot 5,energy-shot-5,Detox,,1,Energy Shot 5 - Premium quality.,,4,81.05,92,280,24.0,59.0,8.0,25.0,27.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,bae636e0-517c-4d05-ac27-5269d91ffe18,11.0,bae636e0-517c-4d05-ac27-5269d91ffe18,1.0,0.0,0.0,0.0
168,c4703554-b832-4836-a1a3-ac62a02c173d,1,1,0,0,0.0,,936,Whey Protein 2,whey-protein-2,Detox,,1,Whey Protein 2 - Premium quality.,,3,18.46,584,377,14.0,53.0,27.0,6.0,12.0,Sample ingredients,"gluten,lactose,soy",2025-04-16 22:19:11,2025-04-16 22:19:11,,c4703554-b832-4836-a1a3-ac62a02c173d,13.0,c4703554-b832-4836-a1a3-ac62a02c173d,4.0,0.0,0.0,0.0
131,1fc48b29-8b90-4d92-b950-0170c40fa03a,1,0,1,0,0.0,,947,Caffeine Tablets 20,caffeine-tablets-20,Vitamins,,1,Caffeine Tablets 20 - Premium quality.,,3,25.2,586,68,28.0,2.0,11.0,12.0,25.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,1fc48b29-8b90-4d92-b950-0170c40fa03a,38.0,1fc48b29-8b90-4d92-b950-0170c40fa03a,9.0,1.0,1.0,1.0
543,e109c667-a0b5-47f2-997e-3fe826393a47,1,1,0,0,0.0,,478,Collagen Powder 8,collagen-powder-8,WeightLoss,,1,Collagen Powder 8 - Premium quality.,,5,96.98,72,384,41.0,24.0,34.0,5.0,16.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,e109c667-a0b5-47f2-997e-3fe826393a47,14.0,e109c667-a0b5-47f2-997e-3fe826393a47,2.0,3.0,1.0,0.0
387,a83c2064-620f-4433-a115-c8fbc47e145e,1,1,0,0,0.0,,1167,Keto Bar 13,keto-bar-13,HealthySnacks,,1,Keto Bar 13 - Premium quality.,,3,65.76,687,112,43.0,44.0,39.0,25.0,3.0,Sample ingredients,"soy,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,a83c2064-620f-4433-a115-c8fbc47e145e,24.0,a83c2064-620f-4433-a115-c8fbc47e145e,3.0,4.0,1.0,27.0
490,acbd8de6-9673-4e7e-b3f0-1b5450d0588e,1,0,1,0,0.0,,962,L-Glutamine 15,l-glutamine-15,EnergyDrinks,,1,L-Glutamine 15 - Premium quality.,,4,99.57,957,373,31.0,1.0,11.0,9.0,32.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,acbd8de6-9673-4e7e-b3f0-1b5450d0588e,8.0,acbd8de6-9673-4e7e-b3f0-1b5450d0588e,3.0,0.0,0.0,0.0
408,c9f37675-4cca-4940-afdd-4b539e62d739,1,1,0,0,0.0,,871,Sleep Support 14,sleep-support-14,Supplements,,1,Sleep Support 14 - Premium quality.,,4,27.61,775,56,34.0,25.0,27.0,22.0,25.0,Sample ingredients,"eggs,gluten,soy",2025-04-16 22:19:12,2025-04-16 22:19:12,,c9f37675-4cca-4940-afdd-4b539e62d739,21.0,c9f37675-4cca-4940-afdd-4b539e62d739,1.0,5.0,2.0,19.5
444,324bd317-de6d-48a2-8f06-16cfaa087bff,1,0,1,0,0.0,,608,Energy Bar 15,energy-bar-15,Vitamins,,1,Energy Bar 15 - Premium quality.,,3,54.49,265,288,31.0,37.0,8.0,26.0,30.0,Sample ingredients,lactose,2025-04-16 22:19:11,2025-04-16 22:19:11,,324bd317-de6d-48a2-8f06-16cfaa087bff,5.0,324bd317-de6d-48a2-8f06-16cfaa087bff,4.0,0.0,0.0,0.0
432,7fe1a17f-62bd-4598-a5fd-333fe32e69d0,1,1,0,0,0.0,,377,Hydration Drink 17,hydration-drink-17,Supplements,,1,Hydration Drink 17 - Premium quality.,,3,98.28,355,103,1.0,49.0,44.0,27.0,35.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,7fe1a17f-62bd-4598-a5fd-333fe32e69d0,35.0,7fe1a17f-62bd-4598-a5fd-333fe32e69d0,17.0,3.0,1.0,9.0
799,99f05d33-c250-4a78-89c9-d56bf3153abd,1,1,0,0,0.0,,1073,Creatine Monohydrate 10,creatine-monohydrate-10,Supplements,,1,Creatine Monohydrate 10 - Premium quality.,,4,44.0,935,76,31.0,89.0,10.0,6.0,8.0,Sample ingredients,"lactose,soy,nuts",2025-04-16 22:19:13,2025-04-16 22:19:13,,99f05d33-c250-4a78-89c9-d56bf3153abd,18.0,99f05d33-c250-4a78-89c9-d56bf3153abd,2.0,0.0,0.0,0.0
454,f614132b-6eb2-4fab-88a3-17cc6ff92cfa,1,1,0,0,0.0,,1411,Creatine Monohydrate 4,creatine-monohydrate-4,Vitamins,,1,Creatine Monohydrate 4 - Premium quality.,,4,24.34,942,125,40.0,89.0,5.0,24.0,30.0,Sample ingredients,"soy,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,f614132b-6eb2-4fab-88a3-17cc6ff92cfa,34.0,f614132b-6eb2-4fab-88a3-17cc6ff92cfa,14.0,4.0,1.0,28.0
918,522e7257-6ad6-4480-94c9-d9d2a9491aea,1,1,0,1,4.0,,918,Collagen Powder 3,collagen-powder-3,Supplements,,1,Collagen Powder 3 - Premium quality.,,3,47.39,167,301,0.0,5.0,37.0,29.0,24.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,522e7257-6ad6-4480-94c9-d9d2a9491aea,17.0,522e7257-6ad6-4480-94c9-d9d2a9491aea,2.0,4.5,2.0,37.5
223,8a744527-c929-4d27-a8a6-8c57affbed31,1,0,1,0,0.0,,1612,Fiber Boost 17,fiber-boost-17,HealthySnacks,,1,Fiber Boost 17 - Premium quality.,,3,31.56,785,288,2.0,32.0,48.0,13.0,4.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,8a744527-c929-4d27-a8a6-8c57affbed31,2.0,8a744527-c929-4d27-a8a6-8c57affbed31,1.0,0.0,0.0,0.0
885,dcc23452-995c-4630-88c5-0efd2e159234,1,0,1,0,0.0,,753,Coconut Water 18,coconut-water-18,WeightLoss,,1,Coconut Water 18 - Premium quality.,,4,41.07,360,128,24.0,73.0,7.0,30.0,39.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,dcc23452-995c-4630-88c5-0efd2e159234,24.0,dcc23452-995c-4630-88c5-0efd2e159234,3.0,5.0,1.0,21.0
721,f4ebb83b-5b8e-4034-9d20-1dee78b13afe,1,1,0,0,0.0,,1703,Turmeric Capsules 9,turmeric-capsules-9,Vitamins,,1,Turmeric Capsules 9 - Premium quality.,,5,18.74,558,108,5.0,60.0,3.0,11.0,12.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,f4ebb83b-5b8e-4034-9d20-1dee78b13afe,23.0,f4ebb83b-5b8e-4034-9d20-1dee78b13afe,7.0,4.0,1.0,48.0
379,8f91d1fe-a400-4ef5-a9ad-a08731c7bb64,1,0,1,0,0.0,,1502,Pre-Workout Booster 10,pre-workout-booster-10,OrganicFoods,,1,Pre-Workout Booster 10 - Premium quality.,,3,56.66,232,69,36.0,39.0,19.0,23.0,16.0,Sample ingredients,"lactose,eggs",2025-04-16 22:19:12,2025-04-16 22:19:12,,8f91d1fe-a400-4ef5-a9ad-a08731c7bb64,14.0,8f91d1fe-a400-4ef5-a9ad-a08731c7bb64,5.0,0.0,0.0,0.0
602,b4c5e9b2-a188-47dd-9288-04bfbe89bd8a,1,0,1,0,0.0,,44,Creatine Monohydrate 17,creatine-monohydrate-17,HealthySnacks,,1,Creatine Monohydrate 17 - Premium quality.,,5,44.9,229,370,14.0,53.0,36.0,12.0,22.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,b4c5e9b2-a188-47dd-9288-04bfbe89bd8a,13.0,b4c5e9b2-a188-47dd-9288-04bfbe89bd8a,2.0,0.0,0.0,0.0
472,5cac80c7-2152-445f-8dd0-4f991470018f,1,0,1,0,0.0,,1433,Hydration Drink 11,hydration-drink-11,Supplements,,1,Hydration Drink 11 - Premium quality.,,5,50.16,189,267,41.0,9.0,23.0,5.0,11.0,Sample ingredients,"fish,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,5cac80c7-2152-445f-8dd0-4f991470018f,23.0,5cac80c7-2152-445f-8dd0-4f991470018f,6.0,4.0,3.0,23.0
720,9ae888b5-973f-46ff-80ae-4b2e2d3d0717,1,0,1,0,0.0,,137,Beetroot Juice 3,beetroot-juice-3,Vitamins,,1,Beetroot Juice 3 - Premium quality.,,4,76.09,389,258,49.0,20.0,42.0,1.0,37.0,Sample ingredients,"fish,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,9ae888b5-973f-46ff-80ae-4b2e2d3d0717,7.0,9ae888b5-973f-46ff-80ae-4b2e2d3d0717,4.0,0.0,0.0,0.0
699,0fed4804-04b1-4894-8b4f-f855f7f31a15,1,1,0,0,0.0,,1735,Immune Gummies 20,immune-gummies-20,OrganicFoods,,1,Immune Gummies 20 - Premium quality.,,4,12.83,129,90,42.0,99.0,22.0,14.0,20.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,0fed4804-04b1-4894-8b4f-f855f7f31a15,24.0,0fed4804-04b1-4894-8b4f-f855f7f31a15,5.0,0.0,0.0,0.0
467,9e091bc6-0412-4d06-a431-9eeef77a4054,1,0,1,0,0.0,,146,Almond Protein 5,almond-protein-5,EnergyDrinks,,1,Almond Protein 5 - Premium quality.,,5,68.21,156,156,9.0,70.0,40.0,5.0,31.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,9e091bc6-0412-4d06-a431-9eeef77a4054,31.0,9e091bc6-0412-4d06-a431-9eeef77a4054,19.0,2.0,1.0,0.0
598,472e336e-130c-454e-89cc-7d4fdf54c704,1,1,0,1,5.0,,218,Magnesium Complex 18,magnesium-complex-18,Vitamins,,1,Magnesium Complex 18 - Premium quality.,,5,20.64,779,337,3.0,56.0,38.0,12.0,34.0,Sample ingredients,eggs,2025-04-16 22:19:11,2025-04-16 22:19:11,,472e336e-130c-454e-89cc-7d4fdf54c704,13.0,472e336e-130c-454e-89cc-7d4fdf54c704,3.0,5.0,1.0,47.0
321,533c6985-0e39-463b-87b9-f955b036c1e3,1,1,0,0,0.0,,611,Prebiotic Capsules 12,prebiotic-capsules-12,Supplements,,1,Prebiotic Capsules 12 - Premium quality.,,3,97.82,550,222,36.0,51.0,5.0,16.0,9.0,Sample ingredients,"fish,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,533c6985-0e39-463b-87b9-f955b036c1e3,23.0,533c6985-0e39-463b-87b9-f955b036c1e3,3.0,4.0,2.0,28.5
95,24edd48b-3759-4251-9467-8f77b9d1b37c,1,0,1,0,0.0,,1939,Hydration Drink 12,hydration-drink-12,Detox,,1,Hydration Drink 12 - Premium quality.,,3,69.17,578,340,33.0,65.0,41.0,24.0,14.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,24edd48b-3759-4251-9467-8f77b9d1b37c,23.0,24edd48b-3759-4251-9467-8f77b9d1b37c,4.0,4.0,3.0,21.333333333333332
340,99b563f0-72bf-41cc-af31-4a8714ba50b1,1,0,1,0,0.0,,931,Omega 3 8,omega-3-8,Vitamins,,1,Omega 3 8 - Premium quality.,,4,32.66,670,311,9.0,89.0,49.0,3.0,26.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,99b563f0-72bf-41cc-af31-4a8714ba50b1,11.0,99b563f0-72bf-41cc-af31-4a8714ba50b1,7.0,5.0,1.0,35.0
542,2ac39720-3c15-4ee2-83bc-d96b810e658c,1,1,0,0,0.0,,1171,Almond Protein 17,almond-protein-17,EnergyDrinks,,1,Almond Protein 17 - Premium quality.,,3,12.26,568,245,14.0,96.0,40.0,29.0,28.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,2ac39720-3c15-4ee2-83bc-d96b810e658c,17.0,2ac39720-3c15-4ee2-83bc-d96b810e658c,2.0,0.0,0.0,0.0
292,f431d2f2-50d6-44ff-a784-e4ee5223b355,1,1,0,1,4.0,,1367,Omega 3 7,omega-3-7,Vitamins,,1,Omega 3 7 - Premium quality.,,3,54.74,487,316,33.0,24.0,49.0,24.0,32.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,f431d2f2-50d6-44ff-a784-e4ee5223b355,11.0,f431d2f2-50d6-44ff-a784-e4ee5223b355,2.0,4.5,2.0,14.0
526,18937d30-0d00-453d-b68c-f6bf8e1a15a7,1,1,0,0,0.0,,935,Collagen Powder 14,collagen-powder-14,EnergyDrinks,,1,Collagen Powder 14 - Premium quality.,,5,72.03,790,395,20.0,54.0,30.0,12.0,26.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,18937d30-0d00-453d-b68c-f6bf8e1a15a7,15.0,18937d30-0d00-453d-b68c-f6bf8e1a15a7,2.0,4.0,1.0,48.0
185,2dbe75c5-53eb-4038-9258-d442f7b4082f,1,1,0,0,0.0,,1822,Collagen Powder 12,collagen-powder-12,Supplements,,1,Collagen Powder 12 - Premium quality.,,5,24.59,675,138,26.0,6.0,19.0,2.0,36.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,2dbe75c5-53eb-4038-9258-d442f7b4082f,22.0,2dbe75c5-53eb-4038-9258-d442f7b4082f,3.0,0.0,0.0,0.0
242,aba869fb-3398-42dc-aa7b-6a6336ee4a8d,1,0,1,0,0.0,,707,Hydration Drink 2,hydration-drink-2,HealthySnacks,,1,Hydration Drink 2 - Premium quality.,,3,45.29,867,97,7.0,71.0,31.0,6.0,32.0,Sample ingredients,nuts,2025-04-16 22:19:13,2025-04-16 22:19:13,,aba869fb-3398-42dc-aa7b-6a6336ee4a8d,21.0,aba869fb-3398-42dc-aa7b-6a6336ee4a8d,3.0,4.0,1.0,49.0
423,bafafc8c-6f9d-4ce6-b9ec-c61820d6431a,1,1,0,0,0.0,,561,Sleep Support 3,sleep-support-3,EnergyDrinks,,1,Sleep Support 3 - Premium quality.,,3,37.32,464,194,27.0,40.0,11.0,10.0,14.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,bafafc8c-6f9d-4ce6-b9ec-c61820d6431a,22.0,bafafc8c-6f9d-4ce6-b9ec-c61820d6431a,6.0,4.0,1.0,42.0
971,b82c08f2-a772-43a9-8558-cc61a40454e7,1,1,0,0,0.0,,1832,L-Glutamine 16,l-glutamine-16,WeightLoss,,1,L-Glutamine 16 - Premium quality.,,5,55.06,870,165,8.0,43.0,24.0,2.0,36.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,b82c08f2-a772-43a9-8558-cc61a40454e7,15.0,b82c08f2-a772-43a9-8558-cc61a40454e7,2.0,0.0,0.0,0.0
333,076cb5b3-bd33-4c31-914d-01ef6655c6d2,1,0,1,0,0.0,,1857,Herbal Detox 14,herbal-detox-14,EnergyDrinks,,1,Herbal Detox 14 - Premium quality.,,4,62.23,344,257,2.0,59.0,20.0,20.0,13.0,Sample ingredients,"eggs,soy",2025-04-16 22:19:12,2025-04-16 22:19:12,,076cb5b3-bd33-4c31-914d-01ef6655c6d2,10.0,076cb5b3-bd33-4c31-914d-01ef6655c6d2,4.0,4.0,1.0,26.0
121,4b3dfced-461d-42d4-b875-0f87950dd581,1,0,1,0,0.0,,841,Isolate Protein 10,isolate-protein-10,Vitamins,,1,Isolate Protein 10 - Premium quality.,,5,15.91,294,58,21.0,82.0,34.0,15.0,27.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,4b3dfced-461d-42d4-b875-0f87950dd581,36.0,4b3dfced-461d-42d4-b875-0f87950dd581,11.0,3.0,1.0,1.0
873,7479a738-1f36-4237-8254-0748a3048706,1,1,0,0,0.0,,1223,Creatine Monohydrate 14,creatine-monohydrate-14,Supplements,,1,Creatine Monohydrate 14 - Premium quality.,,4,85.17,544,286,5.0,86.0,33.0,2.0,18.0,Sample ingredients,"eggs,gluten,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,7479a738-1f36-4237-8254-0748a3048706,16.0,7479a738-1f36-4237-8254-0748a3048706,4.0,2.0,1.0,3.0
946,2a970a92-70eb-4c66-a534-78587f34b63c,1,0,1,0,0.0,,1580,Vegan Gummies 18,vegan-gummies-18,EnergyDrinks,,1,Vegan Gummies 18 - Premium quality.,,4,13.63,521,298,29.0,45.0,13.0,24.0,14.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,2a970a92-70eb-4c66-a534-78587f34b63c,3.0,2a970a92-70eb-4c66-a534-78587f34b63c,4.0,1.0,1.0,0.0
481,40154a46-841e-4caf-8765-0b6e4a79d137,1,1,0,0,0.0,,468,Superfood Blend 6,superfood-blend-6,EnergyDrinks,,1,Superfood Blend 6 - Premium quality.,,3,53.36,792,203,28.0,45.0,31.0,27.0,10.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,40154a46-841e-4caf-8765-0b6e4a79d137,24.0,40154a46-841e-4caf-8765-0b6e4a79d137,3.0,4.0,1.0,42.0
448,e109c667-a0b5-47f2-997e-3fe826393a47,1,1,0,0,0.0,,1281,Collagen Powder 8,collagen-powder-8,WeightLoss,,1,Collagen Powder 8 - Premium quality.,,5,96.98,72,384,41.0,24.0,34.0,5.0,16.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,e109c667-a0b5-47f2-997e-3fe826393a47,14.0,e109c667-a0b5-47f2-997e-3fe826393a47,2.0,3.0,1.0,0.0
62,b5abfe36-fa17-44cd-9feb-9d1e51f9d5ed,1,1,0,0,0.0,,186,Fat Burner 8,fat-burner-8,OrganicFoods,,1,Fat Burner 8 - Premium quality.,,3,29.7,836,282,33.0,86.0,32.0,4.0,5.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,b5abfe36-fa17-44cd-9feb-9d1e51f9d5ed,16.0,,0.0,0.0,0.0,0.0
354,fb3ca973-44a2-400d-b5cd-22c4f5899a4f,1,1,0,0,0.0,,969,Almond Protein 4,almond-protein-4,HealthySnacks,,1,Almond Protein 4 - Premium quality.,,3,68.15,766,394,28.0,83.0,27.0,4.0,31.0,Sample ingredients,"eggs,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,fb3ca973-44a2-400d-b5cd-22c4f5899a4f,24.0,fb3ca973-44a2-400d-b5cd-22c4f5899a4f,5.0,3.5,2.0,19.5
497,4cc23f9f-1241-4c4e-a417-afd6bb5d6d1e,1,1,0,0,0.0,,1666,Detox Capsules 3,detox-capsules-3,Supplements,,1,Detox Capsules 3 - Premium quality.,,5,56.15,141,241,38.0,78.0,3.0,9.0,11.0,Sample ingredients,"eggs,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,4cc23f9f-1241-4c4e-a417-afd6bb5d6d1e,18.0,4cc23f9f-1241-4c4e-a417-afd6bb5d6d1e,2.0,0.0,0.0,0.0
739,ecaa8b9c-ef33-445d-88bf-5403fcf8e077,1,1,0,0,0.0,,1175,Green Tea 17,green-tea-17,EnergyDrinks,,1,Green Tea 17 - Premium quality.,,5,11.2,753,387,29.0,81.0,10.0,16.0,6.0,Sample ingredients,"soy,fish",2025-04-16 22:19:11,2025-04-16 22:19:11,,ecaa8b9c-ef33-445d-88bf-5403fcf8e077,12.0,ecaa8b9c-ef33-445d-88bf-5403fcf8e077,6.0,2.0,2.0,4.5
266,e94bba33-ad0f-49fb-abf0-cb6c69426d45,1,1,0,0,0.0,,952,Whey Protein 17,whey-protein-17,HealthySnacks,,1,Whey Protein 17 - Premium quality.,,4,84.77,326,350,27.0,17.0,20.0,3.0,21.0,Sample ingredients,fish,2025-04-16 22:19:11,2025-04-16 22:19:11,,e94bba33-ad0f-49fb-abf0-cb6c69426d45,16.0,,0.0,4.0,1.0,42.0
410,b54604f8-84a4-446d-b7ed-9e04b3be2965,1,1,0,0,0.0,,554,Caffeine Tablets 9,caffeine-tablets-9,Vitamins,,1,Caffeine Tablets 9 - Premium quality.,,5,83.03,64,368,36.0,95.0,41.0,4.0,34.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,b54604f8-84a4-446d-b7ed-9e04b3be2965,29.0,b54604f8-84a4-446d-b7ed-9e04b3be2965,18.0,4.0,1.0,15.0
949,caf48810-40d0-4c9f-8d29-b32de97b1c63,1,0,1,0,0.0,,1666,Matcha Powder 9,matcha-powder-9,HealthySnacks,,1,Matcha Powder 9 - Premium quality.,,5,21.14,623,283,34.0,99.0,11.0,2.0,39.0,Sample ingredients,"lactose,eggs",2025-04-16 22:19:12,2025-04-16 22:19:12,,caf48810-40d0-4c9f-8d29-b32de97b1c63,9.0,caf48810-40d0-4c9f-8d29-b32de97b1c63,7.0,0.0,0.0,0.0
592,d8944155-3e35-478b-849c-10942cf16697,1,1,0,0,0.0,,1203,Joint Support 13,joint-support-13,Detox,,1,Joint Support 13 - Premium quality.,,3,20.93,763,327,30.0,29.0,45.0,5.0,1.0,Sample ingredients,"lactose,nuts,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,d8944155-3e35-478b-849c-10942cf16697,8.0,d8944155-3e35-478b-849c-10942cf16697,3.0,0.0,0.0,0.0
245,525f5090-169e-4902-b5b2-a9f6f0f19de6,1,1,0,0,0.0,,521,L-Glutamine 2,l-glutamine-2,WeightLoss,,1,L-Glutamine 2 - Premium quality.,,4,13.99,818,101,44.0,85.0,2.0,24.0,28.0,Sample ingredients,"nuts,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,525f5090-169e-4902-b5b2-a9f6f0f19de6,18.0,525f5090-169e-4902-b5b2-a9f6f0f19de6,4.0,4.0,2.0,11.5
355,6263373b-cd05-4aab-ba68-cdc22609bf74,1,1,0,0,0.0,,1155,Meal Replacement 7,meal-replacement-7,Vitamins,,1,Meal Replacement 7 - Premium quality.,,4,34.45,993,62,15.0,8.0,50.0,6.0,29.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,6263373b-cd05-4aab-ba68-cdc22609bf74,30.0,6263373b-cd05-4aab-ba68-cdc22609bf74,11.0,2.0,3.0,13.666666666666666
236,72a56505-4949-423d-9d73-fd3ba4ac0fa8,1,1,0,0,0.0,,1391,Chia Seeds 5,chia-seeds-5,HealthySnacks,,1,Chia Seeds 5 - Premium quality.,,4,16.55,674,197,13.0,50.0,25.0,14.0,12.0,Sample ingredients,gluten,2025-04-16 22:19:11,2025-04-16 22:19:11,,72a56505-4949-423d-9d73-fd3ba4ac0fa8,30.0,72a56505-4949-423d-9d73-fd3ba4ac0fa8,14.0,4.0,1.0,24.0
559,3e884238-5e51-45a5-b9b6-ce67a7cadcd9,1,0,1,0,0.0,,1744,Joint Support 20,joint-support-20,EnergyDrinks,,1,Joint Support 20 - Premium quality.,,4,81.71,32,205,0.0,57.0,20.0,17.0,23.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,3e884238-5e51-45a5-b9b6-ce67a7cadcd9,33.0,3e884238-5e51-45a5-b9b6-ce67a7cadcd9,21.0,3.6666666666666665,3.0,20.666666666666668
420,85c91304-16ec-4fe0-bbb2-77d466f9decc,1,0,1,0,0.0,,739,Vegan Protein 2,vegan-protein-2,Detox,,1,Vegan Protein 2 - Premium quality.,,3,39.13,847,228,46.0,61.0,30.0,26.0,11.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,85c91304-16ec-4fe0-bbb2-77d466f9decc,16.0,85c91304-16ec-4fe0-bbb2-77d466f9decc,6.0,5.0,1.0,30.0
360,1ff9b231-f2ec-403c-b7af-b1dfbd13b7ef,1,0,1,0,0.0,,1975,Detox Capsules 1,detox-capsules-1,Vitamins,,1,Detox Capsules 1 - Premium quality.,,5,68.09,432,248,27.0,51.0,0.0,14.0,7.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,1ff9b231-f2ec-403c-b7af-b1dfbd13b7ef,19.0,1ff9b231-f2ec-403c-b7af-b1dfbd13b7ef,2.0,2.5,2.0,4.0
298,7be509e4-566f-446a-8ff1-1a6eca5f1b2e,1,0,1,0,0.0,,921,Joint Support 2,joint-support-2,EnergyDrinks,,1,Joint Support 2 - Premium quality.,,3,57.31,316,213,45.0,78.0,39.0,8.0,17.0,Sample ingredients,nuts,2025-04-16 22:19:12,2025-04-16 22:19:12,,7be509e4-566f-446a-8ff1-1a6eca5f1b2e,13.0,7be509e4-566f-446a-8ff1-1a6eca5f1b2e,2.0,0.0,0.0,0.0
427,93e3ba0d-291d-4262-9e1c-d94b11bc87e5,1,1,0,0,0.0,,1306,Probiotic Gummies 12,probiotic-gummies-12,OrganicFoods,,1,Probiotic Gummies 12 - Premium quality.,,4,26.42,571,128,31.0,49.0,49.0,12.0,28.0,Sample ingredients,"gluten,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,93e3ba0d-291d-4262-9e1c-d94b11bc87e5,17.0,93e3ba0d-291d-4262-9e1c-d94b11bc87e5,3.0,3.0,1.0,3.0
654,10d73306-b25a-42b5-b195-2f67d655e3da,1,0,1,0,0.0,,1813,Almond Protein 8,almond-protein-8,Vitamins,,1,Almond Protein 8 - Premium quality.,,3,32.76,449,92,34.0,31.0,23.0,30.0,38.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,10d73306-b25a-42b5-b195-2f67d655e3da,19.0,10d73306-b25a-42b5-b195-2f67d655e3da,4.0,0.0,0.0,0.0
