user_id,product_id,target,has_bought,has_wishlisted,has_reviewed,user_rating,gender,score_in_app,name,slug,category,product_sku,is_published,description,image_url,score,price,stock,calories,protein,carbs,fats,fiber,sugar,ingredients,allergens,created_at,updated_at,old_price,total_units_sold,wishlist_count,average_rating,review_count,avg_likes_per_review
41,8d755310-daaf-4d05-9025-1bfd35402d36,0,0,0,0,0,,1247,Protein Cookie 11,protein-cookie-11,Supplements,,1,Protein Cookie 11 - Premium quality.,,3,82.96,473,167,17.0,79.0,28.0,30.0,36.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,29.0,16.0,5.0,2.0,33.5
415,332c5097-bc06-4149-ba54-5ee4f20da653,0,0,0,0,0,,392,Low Sugar Snack 15,low-sugar-snack-15,HealthySnacks,,1,Low Sugar Snack 15 - Premium quality.,,3,43.39,115,75,38.0,15.0,11.0,24.0,8.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,5.0,2.0,1.0,2.0
886,b54604f8-84a4-446d-b7ed-9e04b3be2965,0,0,0,0,0,,945,Caffeine Tablets 9,caffeine-tablets-9,Vitamins,,1,Caffeine Tablets 9 - Premium quality.,,5,83.03,64,368,36.0,95.0,41.0,4.0,34.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,29.0,18.0,4.0,1.0,15.0
44,16ef40e5-35d3-486f-9bad-8b301e496678,0,0,0,0,0,,777,Superfood Blend 20,superfood-blend-20,HealthySnacks,,1,Superfood Blend 20 - Premium quality.,,4,59.19,460,154,0.0,19.0,5.0,25.0,23.0,Sample ingredients,eggs,2025-04-16 22:19:13,2025-04-16 22:19:13,,25.0,5.0,0.0,0.0,0.0
154,c09740ad-ab8e-4f7e-b600-66f5ef1c61d4,0,0,0,0,0,,116,Whey Protein 14,whey-protein-14,WeightLoss,,1,Whey Protein 14 - Premium quality.,,4,66.88,802,89,50.0,11.0,23.0,3.0,33.0,Sample ingredients,"fish,nuts",2025-04-16 22:19:11,2025-04-16 22:19:11,,13.0,3.0,0.0,0.0,0.0
945,bafd6daf-dd89-49da-a6bd-0c7537d6b4fd,0,0,0,0,0,,1501,Low Sugar Snack 16,low-sugar-snack-16,OrganicFoods,,1,Low Sugar Snack 16 - Premium quality.,,5,25.89,505,216,40.0,8.0,28.0,30.0,8.0,Sample ingredients,nuts,2025-04-16 22:19:13,2025-04-16 22:19:13,,26.0,3.0,3.6666666666666665,3.0,15.333333333333334
145,3a2503b0-05fc-48f9-957f-73ba18d62aee,0,0,0,0,0,,1426,BCAA Powder 11,bcaa-powder-11,Detox,,1,BCAA Powder 11 - Premium quality.,,5,10.72,524,363,11.0,95.0,10.0,11.0,8.0,Sample ingredients,"eggs,lactose,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,16.0,6.0,3.0,2.0,3.0
739,f444e2bb-9d5a-4db2-894b-f979b37941f9,0,0,0,0,0,,1175,Green Tea 8,green-tea-8,Vitamins,,1,Green Tea 8 - Premium quality.,,5,81.82,352,132,42.0,60.0,22.0,14.0,7.0,Sample ingredients,lactose,2025-04-16 22:19:11,2025-04-16 22:19:11,,0.0,4.0,0.0,0.0,0.0
324,d97ee383-ad7a-4282-9708-90661dd894a7,0,0,0,0,0,,999,Magnesium Complex 6,magnesium-complex-6,HealthySnacks,,1,Magnesium Complex 6 - Premium quality.,,3,17.66,845,362,4.0,79.0,9.0,25.0,18.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,8.0,1.0,0.0,0.0,0.0
36,8271856d-da71-4b8b-be2c-3531512dd49b,0,0,0,0,0,,928,Immune Gummies 8,immune-gummies-8,Supplements,,1,Immune Gummies 8 - Premium quality.,,4,37.11,702,318,39.0,56.0,19.0,20.0,14.0,Sample ingredients,"soy,eggs",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,6.0,4.0,1.0,40.0
974,4b3dfced-461d-42d4-b875-0f87950dd581,0,0,0,0,0,,752,Isolate Protein 10,isolate-protein-10,Vitamins,,1,Isolate Protein 10 - Premium quality.,,5,15.91,294,58,21.0,82.0,34.0,15.0,27.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,36.0,11.0,3.0,1.0,1.0
393,b4ff581c-cb0e-4b17-b0eb-cd9e87dbe1bc,0,0,0,0,0,,697,Almond Protein 20,almond-protein-20,HealthySnacks,,1,Almond Protein 20 - Premium quality.,,3,95.73,383,166,37.0,37.0,19.0,23.0,18.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,15.0,5.0,5.0,1.0,26.0
610,9354bdaf-660e-4ee8-abd5-b5b24caaa130,0,0,0,0,0,,1271,Matcha Powder 3,matcha-powder-3,OrganicFoods,,1,Matcha Powder 3 - Premium quality.,,4,34.75,990,68,8.0,23.0,49.0,17.0,1.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,19.0,3.0,5.0,1.0,25.0
978,399f2090-ff1b-4ee3-a46e-52ecac48c4e3,0,0,0,0,0,,1233,Immune Boost 18,immune-boost-18,WeightLoss,,1,Immune Boost 18 - Premium quality.,,4,52.92,935,70,12.0,55.0,41.0,8.0,40.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,29.0,13.0,0.0,0.0,0.0
753,db89c018-b025-486f-88ab-98c3a2819f60,0,0,0,0,0,,929,Joint Support 4,joint-support-4,EnergyDrinks,,1,Joint Support 4 - Premium quality.,,3,34.23,519,140,29.0,68.0,2.0,30.0,13.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,28.0,0.0,2.5,2.0,1.5
890,4eb34788-3daf-4488-8842-7701b84eea7a,0,0,0,0,0,,1672,Collagen Powder 9,collagen-powder-9,EnergyDrinks,,1,Collagen Powder 9 - Premium quality.,,4,65.74,118,138,4.0,91.0,47.0,24.0,6.0,Sample ingredients,"gluten,nuts",2025-04-16 22:19:12,2025-04-16 22:19:12,,22.0,1.0,4.5,2.0,28.5
851,64b85bfb-59d3-4022-bda3-8343e8b2bdb7,0,0,0,0,0,,682,Apple Cider Vinegar 6,apple-cider-vinegar-6,Supplements,,1,Apple Cider Vinegar 6 - Premium quality.,,3,83.31,269,199,36.0,29.0,43.0,7.0,5.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,33.0,10.0,2.0,1.0,0.0
137,613d9daa-1274-494d-aab1-2405f12adaa3,0,0,0,0,0,,340,Iron Supplement 11,iron-supplement-11,Supplements,,1,Iron Supplement 11 - Premium quality.,,4,37.08,284,72,45.0,39.0,47.0,3.0,23.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,18.0,3.0,4.5,2.0,33.0
112,67f8310b-f7e8-4f21-b0b9-bd9da83b6a66,0,0,0,0,0,,145,Energy Shot 6,energy-shot-6,EnergyDrinks,,1,Energy Shot 6 - Premium quality.,,4,90.58,88,65,47.0,55.0,24.0,29.0,2.0,Sample ingredients,nuts,2025-04-16 22:19:13,2025-04-16 22:19:13,,20.0,5.0,0.0,0.0,0.0
839,677db66a-6ca3-4de1-a55c-35723d1a8b0c,0,0,0,0,0,,1449,Ashwagandha 11,ashwagandha-11,Detox,,1,Ashwagandha 11 - Premium quality.,,5,43.3,44,129,6.0,94.0,6.0,29.0,11.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,38.0,13.0,3.5,4.0,17.75
389,8c97cd41-d38a-4226-a26a-a9e010613b50,0,0,0,0,0,,1012,Creatine Monohydrate 1,creatine-monohydrate-1,WeightLoss,,1,Creatine Monohydrate 1 - Premium quality.,,3,19.87,70,334,48.0,72.0,1.0,17.0,12.0,Sample ingredients,lactose,2025-04-16 22:19:13,2025-04-16 22:19:13,,0.0,5.0,0.0,0.0,0.0
576,40dd43fb-3eff-494b-8d5d-4ae3f3e92f1a,0,0,0,0,0,,298,Joint Support 12,joint-support-12,HealthySnacks,,1,Joint Support 12 - Premium quality.,,5,52.39,229,344,25.0,44.0,50.0,12.0,5.0,Sample ingredients,"eggs,fish",2025-04-16 22:19:12,2025-04-16 22:19:12,,5.0,5.0,0.0,0.0,0.0
418,e61367c5-f122-4b9b-a9f9-c5d2d1a25e05,0,0,0,0,0,,205,Fat Burner 9,fat-burner-9,EnergyDrinks,,1,Fat Burner 9 - Premium quality.,,4,37.29,840,127,24.0,46.0,50.0,19.0,29.0,Sample ingredients,"soy,fish,gluten",2025-04-16 22:19:11,2025-04-16 22:19:11,,0.0,2.0,0.0,0.0,0.0
280,a396564d-8ca6-4a3d-8be9-295be00ab0ea,0,0,0,0,0,,1471,Pre-Workout Booster 18,pre-workout-booster-18,EnergyDrinks,,1,Pre-Workout Booster 18 - Premium quality.,,4,47.42,813,153,25.0,24.0,20.0,7.0,2.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,18.0,6.0,4.0,2.0,7.0
339,91aac925-189f-4b57-9ad9-5af4b35e5091,0,0,0,0,0,,670,Hydration Drink 1,hydration-drink-1,Detox,,1,Hydration Drink 1 - Premium quality.,,5,72.25,678,128,20.0,79.0,45.0,15.0,21.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,16.0,6.0,3.0,1.0,9.0
458,ece5e87c-5fd6-4131-8805-9865f73d6170,0,0,0,0,0,,1439,L-Glutamine 9,l-glutamine-9,OrganicFoods,,1,L-Glutamine 9 - Premium quality.,,4,35.46,451,173,39.0,64.0,32.0,25.0,33.0,Sample ingredients,"soy,gluten,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,16.0,2.0,0.0,0.0,0.0
68,db00afd0-ad2b-4c7c-b983-834049dcae95,0,0,0,0,0,,1220,Immune Boost 19,immune-boost-19,HealthySnacks,,1,Immune Boost 19 - Premium quality.,,5,39.08,660,229,33.0,0.0,2.0,28.0,26.0,Sample ingredients,"soy,gluten,fish",2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,3.0,4.0,1.0,26.0
651,0a47208a-44be-4c83-a1db-69be11c91f66,0,0,0,0,0,,795,Ashwagandha 10,ashwagandha-10,OrganicFoods,,1,Ashwagandha 10 - Premium quality.,,3,27.22,305,159,0.0,78.0,5.0,17.0,7.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,1.0,4.0,1.0,37.0
714,bdba7fc6-10fc-4b35-b26e-a0b360e032b7,0,0,0,0,0,,816,Meal Replacement 1,meal-replacement-1,Detox,,1,Meal Replacement 1 - Premium quality.,,3,88.68,57,307,8.0,8.0,17.0,8.0,9.0,Sample ingredients,"fish,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,6.0,0.0,0.0,0.0
636,887d52f3-1e22-4a31-8c6e-8dbd51effeca,0,0,0,0,0,,1197,Sleep Support 4,sleep-support-4,WeightLoss,,1,Sleep Support 4 - Premium quality.,,3,47.63,639,127,47.0,7.0,31.0,3.0,8.0,Sample ingredients,"soy,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,12.0,3.0,4.5,2.0,22.5
130,28e9ddb6-1c55-49eb-8e83-ecb76c4c6832,0,0,0,0,0,,375,Green Tea 14,green-tea-14,HealthySnacks,,1,Green Tea 14 - Premium quality.,,5,50.56,779,238,12.0,95.0,40.0,4.0,3.0,Sample ingredients,gluten,2025-04-16 22:19:11,2025-04-16 22:19:11,,5.0,1.0,0.0,0.0,0.0
650,2bdde28e-3ab7-4beb-a2cf-aa9b315c8198,0,0,0,0,0,,480,Magnesium Complex 7,magnesium-complex-7,OrganicFoods,,1,Magnesium Complex 7 - Premium quality.,,4,12.3,507,193,17.0,16.0,1.0,21.0,40.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,21.0,6.0,0.0,0.0,0.0
584,111a55fa-1226-4b57-bf75-9ae3a3ea33d3,0,0,0,0,0,,1306,Matcha Powder 11,matcha-powder-11,EnergyDrinks,,1,Matcha Powder 11 - Premium quality.,,4,55.24,272,187,44.0,95.0,43.0,10.0,4.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,2.0,0.0,0.0,0.0
81,2277412e-7ff8-44df-b358-5efde38c25a5,0,0,0,0,0,,1723,Collagen Powder 7,collagen-powder-7,WeightLoss,,1,Collagen Powder 7 - Premium quality.,,3,69.55,91,216,41.0,99.0,2.0,12.0,20.0,Sample ingredients,eggs,2025-04-16 22:19:12,2025-04-16 22:19:12,,14.0,7.0,0.0,0.0,0.0
476,c196a221-ddd2-4bb2-8396-52ce52605708,0,0,0,0,0,,1224,Vegan Gummies 16,vegan-gummies-16,Detox,,1,Vegan Gummies 16 - Premium quality.,,5,84.01,834,188,49.0,95.0,33.0,18.0,16.0,Sample ingredients,"soy,nuts,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,13.0,1.0,0.0,0.0,0.0
234,846b39fd-27c2-41ed-b5a9-7e0955f92ee3,0,0,0,0,0,,1980,BCAA Powder 3,bcaa-powder-3,HealthySnacks,,1,BCAA Powder 3 - Premium quality.,,4,79.39,730,66,38.0,51.0,14.0,15.0,22.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,33.0,12.0,3.0,2.0,15.0
463,7369d5cd-b858-464d-8cb0-4d90907506fe,0,0,0,0,0,,1115,Keto Bar 17,keto-bar-17,Supplements,,1,Keto Bar 17 - Premium quality.,,4,61.03,651,339,50.0,10.0,9.0,6.0,20.0,Sample ingredients,"nuts,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,13.0,4.0,5.0,1.0,23.0
576,01743f91-ec6d-47f3-be81-464ff4c788c8,0,0,0,0,0,,298,Herbal Detox 13,herbal-detox-13,WeightLoss,,1,Herbal Detox 13 - Premium quality.,,5,64.75,130,238,24.0,47.0,32.0,2.0,37.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,15.0,5.0,5.0,1.0,36.0
605,ed89bea3-7a71-49fb-b1f1-f9cd6f8f3f98,0,0,0,0,0,,1864,Green Tea 4,green-tea-4,Vitamins,,1,Green Tea 4 - Premium quality.,,3,88.33,152,183,2.0,29.0,15.0,10.0,15.0,Sample ingredients,lactose,2025-04-16 22:19:11,2025-04-16 22:19:11,,23.0,2.0,0.0,0.0,0.0
330,a7877ad4-87e3-4bbc-a6c6-c0f3d4a1368b,0,0,0,0,0,,1721,Coconut Water 15,coconut-water-15,HealthySnacks,,1,Coconut Water 15 - Premium quality.,,4,77.37,504,173,3.0,92.0,12.0,10.0,10.0,Sample ingredients,soy,2025-04-16 22:19:11,2025-04-16 22:19:11,,0.0,3.0,0.0,0.0,0.0
408,7369d5cd-b858-464d-8cb0-4d90907506fe,0,0,0,0,0,,871,Keto Bar 17,keto-bar-17,Supplements,,1,Keto Bar 17 - Premium quality.,,4,61.03,651,339,50.0,10.0,9.0,6.0,20.0,Sample ingredients,"nuts,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,13.0,4.0,5.0,1.0,23.0
586,da6bb05e-a1f9-4f10-960d-02b557b3165e,0,0,0,0,0,,1365,Omega 3 13,omega-3-13,HealthySnacks,,1,Omega 3 13 - Premium quality.,,5,22.27,380,300,4.0,2.0,13.0,23.0,18.0,Sample ingredients,none,2025-04-16 22:19:12,2025-04-16 22:19:12,,13.0,1.0,5.0,1.0,15.0
69,40f3fbf3-d13a-472a-88ac-72e04e8e2885,0,0,0,0,0,,1083,Immune Boost 8,immune-boost-8,WeightLoss,,1,Immune Boost 8 - Premium quality.,,4,49.38,933,126,49.0,31.0,36.0,24.0,14.0,Sample ingredients,"fish,nuts",2025-04-16 22:19:12,2025-04-16 22:19:12,,15.0,3.0,0.0,0.0,0.0
498,98b02624-20b7-4e06-88f7-31689ef66614,0,0,0,0,0,,931,Detox Capsules 8,detox-capsules-8,HealthySnacks,,1,Detox Capsules 8 - Premium quality.,,4,98.37,349,81,1.0,42.0,45.0,9.0,25.0,Sample ingredients,"gluten,lactose,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,25.0,6.0,2.5,2.0,4.0
926,40dd1cf0-5d1f-4b96-a115-7a8b36f32b0d,0,0,0,0,0,,488,Meal Shake 10,meal-shake-10,OrganicFoods,,1,Meal Shake 10 - Premium quality.,,4,37.86,501,72,12.0,6.0,27.0,27.0,33.0,Sample ingredients,"nuts,lactose,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,6.0,0.0,0.0,0.0
330,b939d30a-9ef9-4b74-9596-a92b45f1abd9,0,0,0,0,0,,1721,Superfood Blend 14,superfood-blend-14,OrganicFoods,,1,Superfood Blend 14 - Premium quality.,,3,69.14,621,99,36.0,63.0,32.0,3.0,22.0,Sample ingredients,"soy,nuts,fish",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,3.0,4.0,1.0,48.0
524,ece5e87c-5fd6-4131-8805-9865f73d6170,0,0,0,0,0,,850,L-Glutamine 9,l-glutamine-9,OrganicFoods,,1,L-Glutamine 9 - Premium quality.,,4,35.46,451,173,39.0,64.0,32.0,25.0,33.0,Sample ingredients,"soy,gluten,lactose",2025-04-16 22:19:13,2025-04-16 22:19:13,,16.0,2.0,0.0,0.0,0.0
514,b59fba9c-6ac7-4998-ba5b-8b32bd171f2a,0,0,0,0,0,,1993,Prebiotic Capsules 13,prebiotic-capsules-13,Detox,,1,Prebiotic Capsules 13 - Premium quality.,,4,13.51,115,311,45.0,25.0,8.0,30.0,6.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,21.0,6.0,4.0,2.0,17.5
378,9e091bc6-0412-4d06-a431-9eeef77a4054,0,0,0,0,0,,891,Almond Protein 5,almond-protein-5,EnergyDrinks,,1,Almond Protein 5 - Premium quality.,,5,68.21,156,156,9.0,70.0,40.0,5.0,31.0,Sample ingredients,soy,2025-04-16 22:19:13,2025-04-16 22:19:13,,31.0,19.0,2.0,1.0,0.0
254,e69d2a6b-92e7-482a-b50c-e547546bb8b4,0,0,0,0,0,,1365,Beetroot Juice 12,beetroot-juice-12,Supplements,,1,Beetroot Juice 12 - Premium quality.,,4,75.59,64,382,39.0,45.0,17.0,26.0,24.0,Sample ingredients,"soy,nuts",2025-04-16 22:19:13,2025-04-16 22:19:13,,0.0,1.0,0.0,0.0,0.0
194,8192d13e-f394-409c-b0a6-773b5dd336c8,0,0,0,0,0,,1698,Magnesium Complex 5,magnesium-complex-5,Supplements,,1,Magnesium Complex 5 - Premium quality.,,3,76.19,115,256,10.0,85.0,36.0,22.0,16.0,Sample ingredients,eggs,2025-04-16 22:19:11,2025-04-16 22:19:11,,7.0,4.0,0.0,0.0,0.0
92,d04b14f3-d53d-4454-8f3b-4849309a7f90,0,0,0,0,0,,1671,Superfood Blend 19,superfood-blend-19,HealthySnacks,,1,Superfood Blend 19 - Premium quality.,,4,55.85,232,308,41.0,96.0,26.0,14.0,14.0,Sample ingredients,"nuts,lactose,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,9.0,3.0,0.0,0.0,0.0
853,8533ecb5-45af-4003-896b-b1a13b76934f,0,0,0,0,0,,1877,Superfood Blend 2,superfood-blend-2,Vitamins,,1,Superfood Blend 2 - Premium quality.,,5,85.46,428,61,31.0,91.0,50.0,30.0,7.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,0.0,4.0,0.0,0.0,0.0
548,4a267352-f547-47ff-9c9d-0e0ca9a0c013,0,0,0,0,0,,1014,Detox Capsules 2,detox-capsules-2,WeightLoss,,1,Detox Capsules 2 - Premium quality.,,3,68.97,278,260,2.0,85.0,28.0,3.0,20.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,21.0,2.0,4.0,3.0,19.666666666666668
75,8fd1de34-d99e-4c99-9166-39c69313db96,0,0,0,0,0,,890,Energy Bar 6,energy-bar-6,Vitamins,,1,Energy Bar 6 - Premium quality.,,5,43.03,458,119,33.0,48.0,6.0,0.0,29.0,Sample ingredients,none,2025-04-16 22:19:11,2025-04-16 22:19:11,,21.0,2.0,0.0,0.0,0.0
695,5539bb82-4609-4306-a24c-b2ee48d348ba,0,0,0,0,0,,1936,Almond Protein 16,almond-protein-16,HealthySnacks,,1,Almond Protein 16 - Premium quality.,,4,27.17,375,322,34.0,31.0,25.0,4.0,6.0,Sample ingredients,"gluten,soy",2025-04-16 22:19:13,2025-04-16 22:19:13,,7.0,3.0,4.0,1.0,42.0
531,0a47208a-44be-4c83-a1db-69be11c91f66,0,0,0,0,0,,696,Ashwagandha 10,ashwagandha-10,OrganicFoods,,1,Ashwagandha 10 - Premium quality.,,3,27.22,305,159,0.0,78.0,5.0,17.0,7.0,Sample ingredients,lactose,2025-04-16 22:19:12,2025-04-16 22:19:12,,20.0,1.0,4.0,1.0,37.0
22,2801a79b-19e3-4959-abe2-f2fd1e1b2730,0,0,0,0,0,,1236,Meal Replacement 20,meal-replacement-20,Vitamins,,1,Meal Replacement 20 - Premium quality.,,4,66.86,992,205,33.0,7.0,39.0,7.0,9.0,Sample ingredients,"fish,soy,nuts",2025-04-16 22:19:12,2025-04-16 22:19:12,,0.0,3.0,0.0,0.0,0.0
784,8e6d53a5-1b39-4d47-9a22-37620331c464,0,0,0,0,0,,893,Green Tea 9,green-tea-9,Supplements,,1,Green Tea 9 - Premium quality.,,4,59.75,877,316,2.0,98.0,47.0,8.0,5.0,Sample ingredients,"fish,lactose",2025-04-16 22:19:11,2025-04-16 22:19:11,,12.0,5.0,0.0,0.0,0.0
997,2ba58c49-1504-4544-94c4-fa966c8dbb41,0,0,0,0,0,,741,Turmeric Capsules 17,turmeric-capsules-17,HealthySnacks,,1,Turmeric Capsules 17 - Premium quality.,,4,97.6,222,338,38.0,49.0,28.0,17.0,31.0,Sample ingredients,"nuts,lactose",2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,0.0,0.0,0.0,0.0
610,2b743f87-fb09-4e9b-a3c5-7e80234e5522,0,0,0,0,0,,1271,Energy Shot 1,energy-shot-1,EnergyDrinks,,1,Energy Shot 1 - Premium quality.,,3,36.35,841,241,7.0,94.0,40.0,13.0,18.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,11.0,6.0,4.0,1.0,37.0
151,16147f05-21ff-49f9-a8c0-d25a4dd0340d,0,0,0,0,0,,117,Sleep Support 7,sleep-support-7,WeightLoss,,1,Sleep Support 7 - Premium quality.,,3,21.56,261,301,48.0,20.0,26.0,12.0,33.0,Sample ingredients,"fish,gluten",2025-04-16 22:19:12,2025-04-16 22:19:12,,11.0,4.0,5.0,2.0,19.5
5,19a473d1-e29e-4b00-a22d-9ccd5d132f56,0,0,0,0,0,,1209,Meal Shake 19,meal-shake-19,Vitamins,,1,Meal Shake 19 - Premium quality.,,3,38.61,706,385,22.0,52.0,40.0,2.0,9.0,Sample ingredients,none,2025-04-16 22:19:13,2025-04-16 22:19:13,,24.0,3.0,0.0,0.0,0.0
96,6997a7ce-297a-403e-94bb-08cdd1c1d803,0,0,0,0,0,,542,Omega 3 16,omega-3-16,OrganicFoods,,1,Omega 3 16 - Premium quality.,,3,10.67,102,346,9.0,34.0,14.0,4.0,6.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,15.0,4.0,2.0,2.0,6.0
856,2971f4f9-e476-4b60-820b-2c5098e5cac8,0,0,0,0,0,,634,Protein Bar 9,protein-bar-9,OrganicFoods,,1,Protein Bar 9 - Premium quality.,,5,96.86,599,364,34.0,18.0,33.0,2.0,35.0,Sample ingredients,lactose,2025-04-16 22:19:13,2025-04-16 22:19:13,,15.0,5.0,5.0,1.0,24.0
969,aa73e152-a21f-48a3-9533-47b992305c04,0,0,0,0,0,,894,Immune Boost 3,immune-boost-3,OrganicFoods,,1,Immune Boost 3 - Premium quality.,,4,40.47,569,365,24.0,74.0,11.0,0.0,39.0,Sample ingredients,"eggs,fish",2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,5.0,4.0,1.0,22.0
607,617db768-30e7-4722-854f-aa2bc0290723,0,0,0,0,0,,1588,Vegan Gummies 3,vegan-gummies-3,WeightLoss,,1,Vegan Gummies 3 - Premium quality.,,4,49.9,690,129,25.0,68.0,21.0,23.0,33.0,Sample ingredients,"lactose,nuts,gluten",2025-04-16 22:19:13,2025-04-16 22:19:13,,22.0,4.0,0.0,0.0,0.0
92,2dbe75c5-53eb-4038-9258-d442f7b4082f,0,0,0,0,0,,1671,Collagen Powder 12,collagen-powder-12,Supplements,,1,Collagen Powder 12 - Premium quality.,,5,24.59,675,138,26.0,6.0,19.0,2.0,36.0,Sample ingredients,gluten,2025-04-16 22:19:12,2025-04-16 22:19:12,,22.0,3.0,0.0,0.0,0.0
30,a0571419-fbdb-400e-a966-25896f0e3fc9,0,0,0,0,0,,1442,Vitamin C 8,vitamin-c-8,HealthySnacks,,1,Vitamin C 8 - Premium quality.,,5,81.04,875,205,5.0,52.0,21.0,7.0,31.0,Sample ingredients,lactose,2025-04-16 22:19:11,2025-04-16 22:19:11,,22.0,7.0,0.0,0.0,0.0
784,33d55c16-295d-4b74-8ce1-70747767f5e4,0,0,0,0,0,,893,Beetroot Juice 5,beetroot-juice-5,HealthySnacks,,1,Beetroot Juice 5 - Premium quality.,,4,97.67,992,215,40.0,53.0,7.0,6.0,13.0,Sample ingredients,nuts,2025-04-16 22:19:13,2025-04-16 22:19:13,,23.0,6.0,0.0,0.0,0.0
580,ea1bd053-1fb7-481d-93f8-5a3043033004,0,0,0,0,0,,161,Whey Protein 3,whey-protein-3,OrganicFoods,,1,Whey Protein 3 - Premium quality.,,4,97.07,50,295,17.0,15.0,10.0,9.0,12.0,Sample ingredients,nuts,2025-04-16 22:19:11,2025-04-16 22:19:11,,18.0,3.0,2.0,1.0,1.0
686,c8df6eac-b9df-4f66-8a5e-bb00f925a5fd,0,0,0,0,0,,32,Chia Seeds 1,chia-seeds-1,Supplements,,1,Chia Seeds 1 - Premium quality.,,4,61.48,880,328,28.0,80.0,23.0,14.0,26.0,Sample ingredients,"lactose,nuts",2025-04-16 22:19:11,2025-04-16 22:19:11,,12.0,3.0,0.0,0.0,0.0
91,246d338d-26cb-4033-bc53-23be8c08b605,0,0,0,0,0,,175,Biotin 6,biotin-6,Detox,,1,Biotin 6 - Premium quality.,,4,40.84,339,336,31.0,8.0,14.0,16.0,0.0,Sample ingredients,eggs,2025-04-16 22:19:12,2025-04-16 22:19:12,,19.0,4.0,0.0,0.0,0.0
345,e42595cd-120c-4499-a2de-fd64e2719334,0,0,0,0,0,,1534,Isolate Protein 5,isolate-protein-5,HealthySnacks,,1,Isolate Protein 5 - Premium quality.,,4,30.53,913,373,31.0,14.0,27.0,2.0,24.0,Sample ingredients,"lactose,eggs",2025-04-16 22:19:13,2025-04-16 22:19:13,,10.0,7.0,0.0,0.0,0.0
362,a782c75e-4dc8-4a05-b437-0ee36372f093,0,0,0,0,0,,1902,Hydration Drink 7,hydration-drink-7,Detox,,1,Hydration Drink 7 - Premium quality.,,5,96.4,608,344,14.0,3.0,34.0,0.0,25.0,Sample ingredients,fish,2025-04-16 22:19:13,2025-04-16 22:19:13,,14.0,0.0,5.0,1.0,42.0
608,c35963aa-0a6f-4a3a-8eec-75949a121543,0,0,0,0,0,,1243,Sleep Support 10,sleep-support-10,Detox,,1,Sleep Support 10 - Premium quality.,,5,36.31,514,397,29.0,17.0,37.0,16.0,40.0,Sample ingredients,soy,2025-04-16 22:19:12,2025-04-16 22:19:12,,9.0,4.0,3.0,2.0,4.5
